INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,TATASTEEL,27-Mar-2014,490,PE,0,0,0,62.85,123.65,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,27-Mar-2014,500,PE,0,0,0,70.8,133.6,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,27-Mar-2014,510,PE,0,0,0,79.1,143.55,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,27-Mar-2014,520,PE,0,0,0,87.65,153.5,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,250,CE,0,0,0,103.55,117.3,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,260,CE,0,0,0,94.65,107.5,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,270,CE,0,0,0,86.05,97.8,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,280,CE,0,0,0,77.8,88.25,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,290,CE,0,0,0,69.95,78.9,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,300,CE,0,0,0,62.55,69.85,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,310,CE,0,0,0,55.6,61.15,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,320,CE,0,0,0,49.15,52.95,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,330,CE,0,0,0,43.25,45.3,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,340,CE,0,0,0,37.85,38.25,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,350,CE,0,0,0,26.65,31.95,0,0,1000,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,360,CE,23.75,25.15,23.5,24.7,24.7,5,19.21,71000,1000,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,370,CE,20.7,20.7,20.7,20.7,20.7,3,11.72,11000,-3000,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,380,CE,14.5,15.8,14.5,15.8,15.8,2,7.9,4000,2000,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,390,CE,0,0,0,18,13.65,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,400,CE,7.45,8.4,7.25,7.25,7.25,27,110.02,67000,-8000,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,410,CE,0,0,0,13,8.35,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,420,CE,9.6,9.6,9.6,9.6,9.6,1,4.29,4000,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,430,CE,0,0,0,9.25,4.85,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,440,CE,0,0,0,7.75,3.65,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,450,CE,0,0,0,6.5,2.7,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,460,CE,0,0,0,5.4,2,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,470,CE,0,0,0,4.5,1.45,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,480,CE,0,0,0,3.75,1.05,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,490,CE,0,0,0,3.1,0.75,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,500,CE,0,0,0,2.55,0.55,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,510,CE,0,0,0,2.1,0.4,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,520,CE,0,0,0,1.75,0.3,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,250,PE,0,0,0,1.75,0.1,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,260,PE,0,0,0,2.65,0.2,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,270,PE,0,0,0,3.85,0.35,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,280,PE,0,0,0,5.4,0.7,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,290,PE,0,0,0,7.3,1.2,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,300,PE,0,0,0,9.7,2,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,310,PE,0,0,0,12.55,3.2,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,320,PE,0,0,0,15.9,4.9,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,330,PE,0,0,0,19.75,7.1,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,340,PE,0,0,0,24.15,9.95,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,350,PE,0,0,0,29.05,13.5,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,360,PE,0,0,0,34.45,17.75,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,370,PE,0,0,0,40.3,22.75,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,380,PE,0,0,0,46.6,28.4,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,390,PE,0,0,0,37.45,34.75,0,0,1000,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,400,PE,0,0,0,60.4,41.7,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,410,PE,0,0,0,67.9,49.15,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,420,PE,0,0,0,75.65,57.1,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,430,PE,0,0,0,83.7,65.45,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,440,PE,0,0,0,92,74.1,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,450,PE,0,0,0,100.5,83.05,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,460,PE,0,0,0,109.2,92.25,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,470,PE,0,0,0,118.1,101.55,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,480,PE,0,0,0,127.1,111.05,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,490,PE,0,0,0,136.25,120.6,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,500,PE,0,0,0,145.5,130.3,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,510,PE,0,0,0,154.85,140,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,24-Apr-2014,520,PE,0,0,0,164.3,149.75,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,250,CE,0,0,0,107.35,120.15,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,260,CE,0,0,0,98.55,110.75,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,270,CE,0,0,0,90.05,101.5,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,280,CE,0,0,0,81.9,92.55,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,290,CE,0,0,0,74.1,83.85,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,300,CE,0,0,0,66.75,75.5,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,310,CE,0,0,0,59.8,67.55,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,320,CE,0,0,0,53.35,60.1,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,330,CE,0,0,0,47.4,53.1,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,340,CE,0,0,0,41.9,46.6,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,350,CE,0,0,0,36.9,40.65,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,360,CE,0,0,0,32.35,35.25,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,370,CE,0,0,0,28.25,30.35,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,380,CE,0,0,0,24.55,26,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,390,CE,0,0,0,21.3,22.15,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,400,CE,0,0,0,18.4,18.75,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,410,CE,0,0,0,15.85,15.8,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,420,CE,0,0,0,13.6,13.25,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,430,CE,0,0,0,11.65,11.05,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,440,CE,0,0,0,9.95,9.2,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,450,CE,0,0,0,8.45,7.6,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,460,CE,0,0,0,7.2,6.25,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,470,CE,0,0,0,6.1,5.1,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,480,CE,0,0,0,5.15,4.2,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,490,CE,0,0,0,4.35,3.4,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,500,CE,0,0,0,3.65,2.75,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,510,CE,0,0,0,3.05,2.25,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,520,CE,0,0,0,2.6,1.8,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,250,PE,0,0,0,2.05,0.6,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,260,PE,0,0,0,3,0.95,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,270,PE,0,0,0,4.3,1.5,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,280,PE,0,0,0,5.85,2.3,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,290,PE,0,0,0,7.85,3.4,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,300,PE,0,0,0,7,4.85,0,0,1000,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,310,PE,0,0,0,13.1,6.7,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,320,PE,0,0,0,16.4,9,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,330,PE,0,0,0,20.2,11.8,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,340,PE,0,0,0,24.45,15.1,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,350,PE,0,0,0,29.2,18.9,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,360,PE,0,0,0,34.45,23.3,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,370,PE,0,0,0,40.1,28.2,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,380,PE,0,0,0,46.15,33.6,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,390,PE,0,0,0,52.65,39.55,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,400,PE,0,0,0,59.5,45.95,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,410,PE,0,0,0,66.75,52.75,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,420,PE,0,0,0,74.25,60,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,430,PE,0,0,0,82.05,67.6,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,440,PE,0,0,0,90.1,75.5,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,450,PE,0,0,0,98.4,83.7,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,460,PE,0,0,0,106.85,92.15,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,470,PE,0,0,0,115.55,100.8,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,480,PE,0,0,0,124.35,109.65,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,490,PE,0,0,0,133.3,118.65,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,500,PE,0,0,0,142.4,127.8,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,510,PE,0,0,0,151.55,137.05,0,0,0,0,10-MAR-2014,
OPTSTK,TATASTEEL,29-May-2014,520,PE,0,0,0,160.85,146.4,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,1550,CE,0,0,0,585.4,599.7,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,1600,CE,0,0,0,590.7,549.95,0,0,3250,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,1650,CE,0,0,0,488.75,500.15,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,1700,CE,0,0,0,441.25,450.4,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,1750,CE,0,0,0,394.6,400.75,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,1800,CE,0,0,0,390,351.2,0,0,2000,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,1850,CE,0,0,0,340,302.2,0,0,250,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,1900,CE,0,0,0,300,254.1,0,0,125,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,1950,CE,0,0,0,225.65,207.9,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2000,CE,186.4,186.4,175,175,175,5,13.62,875,-125,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2050,CE,0,0,0,144.45,125.7,0,0,250,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2100,CE,112.6,112.6,80.1,83.8,83.8,47,128.77,6000,-125,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2150,CE,75,80.6,51.9,54.9,54.9,486,1342.7,30500,17000,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2200,CE,55,58.7,32.4,34.3,34.3,2899,8124.31,143125,83875,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2250,CE,41.5,41.5,19.4,20.4,20.4,2142,6094.88,191000,69375,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2300,CE,19.25,20.25,11.4,12.15,12.15,2695,7799.94,323000,91125,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2350,CE,9.85,11.05,6.5,6.95,6.95,807,2379.06,133625,37000,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2400,CE,5.15,6.05,3.95,4.1,4.1,339,1019.02,78625,2250,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2450,CE,2.9,2.95,2.55,2.75,2.75,48,147.16,23375,-2875,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2500,CE,1.4,1.9,1.4,1.9,1.9,20,62.54,10375,1125,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2550,CE,0,0,0,11.35,0.65,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2600,CE,0,0,0,8.1,0.3,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2650,CE,0.4,0.4,0.4,0.4,0.4,1,3.31,125,125,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2700,CE,0,0,0,4,0.05,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2750,CE,0,0,0,2.8,0.05,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,1550,PE,0,0,0,0.35,0,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,1600,PE,0,0,0,0.75,0,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,1650,PE,0,0,0,1.5,0.05,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,1700,PE,0,0,0,2.85,0.05,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,1750,PE,0,0,0,5.1,0.15,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,1800,PE,0,0,0,8.65,0.4,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,1850,PE,0,0,0,13.95,1.1,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,1900,PE,2,2.75,2,2.65,2.65,12,28.53,1375,1375,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,1950,PE,3.95,4.3,3.95,4.05,4.05,7,17.09,625,125,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2000,PE,4.2,8.9,4.2,8.45,8.45,338,848.03,35000,18625,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2050,PE,6.15,16.3,6.15,15.25,15.25,781,2012.65,58125,26750,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2100,PE,11.7,29.8,11,27.95,27.95,1699,4506.56,109250,5750,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2150,PE,23.5,51.2,20.9,48.7,48.7,1953,5343.39,54625,-500,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2200,PE,40,80.55,38.05,77,77,1214,3429.37,61500,-6250,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2250,PE,65.45,115.95,65.45,112.3,112.3,181,530.77,52875,-1500,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2300,PE,119.9,156,109,156,156,27,82.22,17250,-375,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2350,PE,186.05,191.8,186.05,191.8,191.8,4,12.69,625,-125,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2400,PE,207,207,207,207,207,1,3.25,8125,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2450,PE,0,0,0,316.25,298.95,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2500,PE,0,0,0,359.4,347.35,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2550,PE,0,0,0,403.9,396.45,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2600,PE,0,0,0,449.55,445.85,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2650,PE,0,0,0,496.05,495.45,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2700,PE,0,0,0,543.2,545.15,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,27-Mar-2014,2750,PE,0,0,0,590.85,594.9,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,1550,CE,0,0,0,702.5,611.8,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,1600,CE,0,0,0,655,562.65,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,1650,CE,0,0,0,608.15,513.75,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,1700,CE,0,0,0,562.2,465.3,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,1750,CE,0,0,0,517.25,417.55,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,1800,CE,0,0,0,473.6,370.85,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,1850,CE,0,0,0,431.5,325.65,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,1900,CE,0,0,0,391.05,282.45,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,1950,CE,0,0,0,352.6,241.75,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2000,CE,0,0,0,316.25,204.1,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2050,CE,0,0,0,281.95,169.6,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2100,CE,128.65,130,128.65,130,130,2,5.57,125,125,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2150,CE,0,0,0,220.7,112.05,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2200,CE,87.15,88.5,74,74.8,74.8,13,37.04,6625,1375,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2250,CE,60,65.2,54,54.5,54.5,4,11.54,1000,500,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2300,CE,48,52,39.15,40.7,40.7,60,175.84,21500,4500,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2350,CE,40.75,40.75,40.75,40.75,40.75,1,2.98,19625,125,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2400,CE,28.5,28.5,20,20.55,20.55,275,832.18,65250,25250,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2450,CE,0,0,0,93.4,22.35,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2500,CE,0,0,0,17,16.2,0,0,2750,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2550,CE,0,0,0,67.6,11.6,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2600,CE,0,0,0,57.1,8.2,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2650,CE,0,0,0,47.95,5.7,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2700,CE,0,0,0,40.15,3.95,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2750,CE,0,0,0,33.5,2.7,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,1550,PE,0,0,0,2.4,0.2,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,1600,PE,0,0,0,3.85,0.4,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,1650,PE,0,0,0,6,0.9,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,1700,PE,0,0,0,8.95,1.85,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,1750,PE,0,0,0,13,3.45,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,1800,PE,0,0,0,18.3,6.15,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,1850,PE,0,0,0,25.15,10.35,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,1900,PE,0,0,0,33.65,16.55,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,1950,PE,0,0,0,44.1,25.2,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2000,PE,0,0,0,56.75,36.95,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2050,PE,0,0,0,71.4,51.9,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2100,PE,53.5,54,42.45,53.5,53.5,10,26.87,750,750,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2150,PE,0,0,0,108.05,93.1,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2200,PE,74.7,103,74,103,103,23,65.61,40000,-500,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2250,PE,0,0,0,154.35,149.35,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2300,PE,0,0,0,181.1,182.7,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2350,PE,0,0,0,210.1,219.25,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2400,PE,0,0,0,241.25,258.3,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2450,PE,0,0,0,274.45,299.7,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2500,PE,0,0,0,309.6,342.95,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2550,PE,0,0,0,346.55,387.75,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2600,PE,0,0,0,385.05,433.7,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2650,PE,0,0,0,424.85,480.6,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2700,PE,0,0,0,466,528.25,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,24-Apr-2014,2750,PE,0,0,0,508.3,576.35,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,29-May-2014,1550,CE,0,0,0,669.65,627.85,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,29-May-2014,1600,CE,0,0,0,621.2,580.1,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,29-May-2014,1650,CE,0,0,0,573.1,533.05,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,29-May-2014,1700,CE,0,0,0,525.45,486.9,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,29-May-2014,1750,CE,0,0,0,478.55,441.9,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,29-May-2014,1800,CE,0,0,0,432.55,398.35,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,29-May-2014,1850,CE,0,0,0,387.9,356.55,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,29-May-2014,1900,CE,0,0,0,344.9,316.8,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,29-May-2014,1950,CE,0,0,0,303.95,279.4,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,29-May-2014,2000,CE,0,0,0,265.3,244.35,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,29-May-2014,2050,CE,0,0,0,229.4,212.15,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,29-May-2014,2100,CE,0,0,0,196.2,182.75,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,29-May-2014,2150,CE,0,0,0,166.25,156.2,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,29-May-2014,2200,CE,0,0,0,139.4,132.45,0,0,0,0,10-MAR-2014,
OPTSTK,TCS,29-May-2014,2250,CE,0,0,0,115.65,111.45,0,0,0,0,10-MAR-2014,
